full_name,net,ORAPM,DRAPM,oTS,oTOV,oSC,dTS,dTOV,dSC,RESID,PVAL,ci95,weff
Tan Yildizoglu,-3.3457760326337507,-2.4920830203813344,-0.8536930122524162,-1.8431467385495852,-0.07676760614677361,-0.5721686756849755,-0.7384325169515042,-0.004506681487143144,-0.11075381381376885,0.0,-0.7641967771326611,3.786284071954014,4847.2609247740265
Jakai Sanders,-3.3462687784486556,-2.909082667112872,-0.4371861113357837,-1.955506945538632,-0.2945522358411725,-0.6590234857330669,-0.23972347738963573,-0.08258512037102958,-0.1148775135751184,0.0,-1.1510383555203874,3.90097187690888,2864.4890680065446
Marcus Glover,-3.346276482765799,-2.6497500761015393,-0.6965264066642596,-1.8598541964436106,-0.2853312046027555,-0.5045646750551736,-0.4718380332202372,-0.13158826395838727,-0.09310010948563513,0.0,-1.0145842531019515,3.906569663615987,2803.716576179857
Andrew Phillips,-3.346491231137178,-2.300640297716477,-1.0458509334207011,-1.7089200900161992,0.05127147089296366,-0.6429916785932411,-0.8116542115577114,-0.14572056121051657,-0.08847616065247302,0.0,-0.825916929563267,3.7943103859425444,4629.051243583907
Jaylan Ouwinga,-3.3472481466606196,-2.859166967262601,-0.4880811793980189,-1.856893676784278,-0.30654735660971677,-0.6957259338686057,-0.2501838412420208,-0.10273237408368922,-0.13516496407230888,0.0,-1.2401706286343206,3.925600913815578,2631.7173777876715
Kam Craft,-3.3472659493498025,-2.1459346505022316,-1.201331298847571,-1.9977900798226642,-0.013470775606518548,-0.134673795073049,-0.9884941949988857,-0.12170772938905827,-0.09112937445962711,0.0,-0.3609816745282529,3.845344965573311,3597.2586293984396
Dusan Neskovic,-3.348548266373455,-2.580371821724243,-0.7681764446492119,-1.6112314255108944,-0.25935137510030143,-0.7097890211130472,-0.5805963277640513,-0.08024820313053925,-0.1073319137546212,0.0,-1.156720513098509,3.924365424296655,2639.0699631597154
Jah'Likai King,-3.348797558520438,-2.5590929340254607,-0.7897046244949776,-1.8824154333030056,-0.0995362669093421,-0.577141233813113,-0.49020206086712664,-0.20780739412136848,-0.09169516950648253,0.0,-0.9761800643503061,3.8843683883973936,3054.1923540979406
Brandon Noel,-3.3494303896843056,-2.466735183367021,-0.8826952063172847,-1.441161821195002,-0.38755003519666015,-0.6380233269753592,-0.5540245149288108,-0.22278088106516863,-0.10588981032330536,0.0,-1.3542440535604934,3.778476685538658,5087.7419239353185
Andrej Shoshkikj,-3.3507095479229703,-2.828361911076302,-0.522347636846668,-1.8447613888539787,-0.20093536850155136,-0.7826651537207723,-0.43121983543489545,-0.009884815837932576,-0.08124298557383991,0.0,-1.074728323634096,3.9493781293888364,2434.336381981807
Zion Russell,-3.351204216745378,-2.512794974725969,-0.8384092420194091,-1.9747184223466066,-0.21917308120554757,-0.31890347117381457,-0.7577376510695364,0.0035919477953726686,-0.08426353874524545,0.0,-0.618748143329235,3.7960171701378216,4577.096092056096
Luca Soroa Schaller,-3.3538978300472846,-2.522275415606599,-0.8316224144406856,-2.120908810028006,-0.18620731008370572,-0.21515929549488721,-0.8416113867890902,0.10152522924006685,-0.09153625689166218,0.0,-0.39137763323018826,4.016427446129165,2010.4326515868743
Tanahj Pettway,-3.354198963314211,-2.662006343522502,-0.6921926197917088,-1.909562333732076,-0.1425521515462233,-0.6098918582442028,-0.4845857339082498,-0.0799745422585814,-0.12763234362487746,0.0,-0.9600508956738849,3.915698298597127,2724.2225210580214
Trey Thomas,-3.354619684634686,-2.310961656029646,-1.0436580286050399,-1.9840711644245996,-0.003330052700673658,-0.3235604389043727,-0.8933913881901296,-0.04891346896221382,-0.10135317145269644,0.0,-0.47715713201995663,3.857279182323068,3407.3982642426263
Deuce Jones,-3.3546443979039253,-2.219333895057942,-1.1353105028459833,-1.9521630535546586,-0.1063019929272754,-0.16086884857600814,-1.0913743670606317,0.04804836338753618,-0.0919844991728877,0.0,-0.311106977288635,3.92681810558665,2625.165888820433
