full_name,net,ORAPM,DRAPM,oTS,oTOV,oSC,dTS,dTOV,dSC,RESID,PVAL,ci95,weff,nba_player_id,id_ambiguous,war,war_rate82,dollar_value
Max Strus,-0.5484367006427135,0.05582004707657004,-0.47193487291935243,-0.050762088870294986,0.07818359300948677,0.028398542937378257,-0.3013042374906285,-0.4991824366486625,0.32855180121993866,-0.13232187479993118,-0.06404849948185887,3.5381364128557125,16864.17931470053,1629622,False,0.029,0.19699999999999998,86569.0
P.J. Tucker,-0.5574581541947206,-0.5066975699779246,0.18094371200616205,-0.23149763347364471,0.19640101190964615,-0.4716009484139261,-0.48339580756764244,0.36602693520402213,0.29831258436978236,-0.23170429622295802,0.38913958306952456,5.408040515664525,7218.335600913988,200782,False,,,
Mason Plumlee,-0.5577611540849616,0.04293638102695983,-0.6204022529149205,0.18966562440351947,-0.18050152660443097,0.03377228322787133,-0.6396128291007248,-0.12899255270028123,0.1482031288860856,0.019704717802998983,-0.12751866719075527,4.524832093300197,10311.180620602034,203486,False,0.036,0.1454,106670.0
Bobby Portis,-0.584796249179095,0.3567737668461774,-0.896069578044943,-0.3111174840143081,0.40826291457376884,0.25962833628671667,0.10724567370991911,-0.702477587811569,-0.3008376639432932,-0.04550043798032943,-0.3354240008943767,3.4109952127570167,18144.740390250212,1626171,False,1.414,1.731,4241980.0
P.J. Washington,-0.594120308510222,-1.1643197747273184,0.593271125524585,-1.1111254456621564,0.07793477970960226,-0.13112910877476414,0.4585767632135806,-0.12981648846162366,0.26451085077262815,-0.023071659307488668,0.0815000332458426,3.115839671449623,21745.16660241814,1629023,False,1.068,1.564,3203364.0
Moses Moody,-0.6011113972020786,-1.4913846519315646,0.6283134378636364,-1.4293868055345758,-0.18504430264421762,0.12304645624722897,0.07134956562003601,0.3257575719208769,0.2312063003227235,0.26195981686584957,0.49496602584661176,3.9130742350132626,13787.215030606203,1630541,False,0.261,0.357,782650.0
Gabe Vincent,-0.605479142833418,-0.4674141326326607,-0.24203315906402906,-0.21642835363442367,0.06877742916848091,-0.31976320816671794,0.23059843290044177,0.16533888265841665,-0.6379704746228875,0.10396814886327177,-0.7236173709627078,4.030787926636664,12993.696089929346,1629216,False,0.099,0.15322641509433962,296794.0
Vince Williams Jr.,-0.6066681651742636,-1.3266624716682331,0.5736390644138167,-0.8373915719299804,-0.24938801500217755,-0.2398828847360752,0.25207371250961347,0.17860468319161027,0.142960668712593,0.14635524208015283,-0.1677055478340495,5.573060385831886,6797.122481981611,1631246,False,0.1,0.20465,299343.0
Davis Bertans,-0.6152263757944545,0.04915337932196717,-0.3361813985062957,0.17080445418645557,0.4362786421782045,-0.5579297170426929,-0.415932601535336,0.08969179171841676,-0.00994058868937641,-0.328198356610126,-0.04189987183544804,7.661764487001109,3596.3049260558805,,True,,,
Cody Martin,-0.6157154959719044,-1.2210112427237707,0.4633095803241236,-1.0690553607102389,0.09296043319749665,-0.24491631521102858,0.2782452868101998,0.2227372232798403,-0.0376729297659164,0.14198616642774264,0.03310841150039196,5.709608141899289,6475.939603452856,1628998,False,0.001,0.019,2734.0
Terence Davis,-0.6336098561590544,-0.3221399927419167,-0.2632950371149901,-0.08813188149050205,0.0794223327805802,-0.3134304440319948,-0.41878612309297936,0.09401203378923975,0.06147905218874956,-0.048174826302147644,-0.07851702527342533,9.471238522754785,2353.4425132634615,1629056,False,,,
Josh Giddey,-0.6415409491759878,-0.15288967251420899,-0.3551956450345504,0.5245882362392609,-0.4274597568211021,-0.25001815193236776,0.6581650136163819,-0.6091996220688513,-0.4041610365820811,-0.1334556316272284,-1.6908385674044024,3.253153069000767,19948.24053202981,,True,,,
John Konchar,-0.6675434758974751,-2.4659392850365536,1.5110236880523804,-2.663178587269532,-0.3945343753240078,0.5917736775569858,0.59807933244373,0.6393828028393423,0.2735615527693081,0.2873721210866981,1.1101836578416284,4.3370395772694135,11223.47492630612,1629723,False,0.212,0.31,634996.0
Malik Beasley,-0.668389441295893,-0.5075614230641794,-0.2257556785275847,-0.2259959162783414,0.2941879812723286,-0.5757534880581666,0.030539238067383272,0.200838304046958,-0.45713322064192596,0.06492766029587116,-0.537860423380806,3.662652876027032,15737.029925024453,1627736,False,,,
Lamar Stevens,-0.6787838926751348,-1.2331526990680575,0.3193668678456747,-1.0105405420000526,0.16980906469769447,-0.39242122176569927,0.31081690686022556,0.15116968317234145,-0.1426197221868923,0.23500193854724793,-0.21406219608255567,7.40022972416845,3855.0263757793346,1630205,False,,,
Goran Dragic,-0.679377402477706,-0.3885073356910768,-0.28207965873390917,0.055980803211102215,-0.16009457083205775,-0.2843935680701213,-0.5597204387692822,0.12839274074887483,0.14924803928649819,-0.008790408052719911,-0.16684735886680604,8.7319606688168,2768.788631263805,,True,,,
Dario Saric,-0.6967002692953461,-0.6494182510083935,-0.08049842795100282,-0.6435390864024474,-0.020618122498202385,0.014738957892256342,-0.3835205067657147,-0.12174465000372194,0.4247667288184338,0.03321640966405015,0.2971429142087658,7.132163056235871,4150.230382166243,,True,,,
Adem Bona,-0.7103483412576259,-0.8258842578951022,-0.10171965208315625,-0.42788750872107023,-0.1907483494579867,-0.2072483997160452,0.7026408907852448,0.22290130332868419,-1.0272618461970853,0.21725556872063256,-1.202357292042433,5.441903844534954,7128.72281462558,1641737,False,1.726,1.993,5177847.0
Jae'Sean Tate,-0.7118306975091019,-1.7836451773387625,0.7688303600102273,-2.3541577238188927,0.149941995343987,0.42057055113614333,0.4113010084591371,0.19752965018751883,0.1599997013635715,0.3029841198194333,0.9280418980312206,4.96071088444523,8578.987098029484,1630256,False,0.01,0.018,29628.0
Karlo Matkovic,-0.7153927025305883,-1.626466320443136,0.542004048314385,-1.1223541061929632,-0.5432236075672864,0.03911139331711336,0.7007009298607485,-0.17733538807988702,0.01863850653352348,0.3690695695981626,-0.6628090957965366,6.269881409162707,5370.333873643394,,True,,,
Tyler Herro,-0.7193297198330485,0.8624112660638295,-1.4789482431030967,1.4691940897161586,0.3435630445593665,-0.9503458682116956,-0.541275228521396,-0.31472094845414955,-0.622952066127551,-0.10279274279378126,-1.5444558382340299,3.2644526474586106,19810.37249209807,1629639,False,0.424,1.053,1271515.0
Ryan Dunn,-0.7204670418448026,-1.8804137723207979,0.7320501356056895,-2.989487889700813,-0.061807308403253075,1.1708814257832683,0.8279610029687563,-0.009401932955196653,-0.08650893440787014,0.42789659487030585,1.0131632500169483,5.086170669107772,8161.549782326236,1642346,False,1.659,1.9429999999999998,4975536.0
Trey Murphy III,-0.7443856743155719,-0.9207469571950958,0.11342287220612246,-0.18032382734172303,-0.44547828532294736,-0.29494484453042535,-0.38640505056458574,0.2533950602303609,0.2464328625403473,0.06293841067340145,-0.24059520708266458,3.242559149359506,20078.934919441068,1630530,False,1.739,2.16,5216174.0
Raul Neto,-0.7461813685613609,-0.4227596999594995,-0.031811979132471635,-0.08183793003039669,0.15847810712806942,-0.49939987705717226,-0.5998732462071168,0.11734047590209497,0.4507207911725502,-0.2916096894693897,0.22713949714554232,8.783484100337434,2736.3960429723647,,True,,,
Thaddeus Young,-0.7478421467191,-0.18668353664613582,-0.20874813558326083,-0.44815388102208803,0.031467805495668244,0.23000253888028396,-0.7106248807463977,0.35491771244473225,0.14695903271840466,-0.3524104744897033,0.763347089539089,7.84088406437721,3433.863590398829,201152,False,,,
Johnny Furphy,-0.772467814883416,-0.9251270171715045,0.16994548190343417,-0.6086106796333384,0.16746050995182185,-0.483976847489988,-0.13101489943136238,0.1140645080654467,0.18689587326934987,-0.01728627961534568,-0.015555956203369525,8.030728219813204,3273.4282339671245,1642277,False,0.022,0.053,66367.0
Jaylen Brown,-0.7760552838726682,0.1602748676316127,-0.8544303115304644,0.6587988070560904,0.05364030466569491,-0.5521642440901726,0.435497206468729,-0.6817953796008841,-0.6081321383983094,-0.08189983997381645,-1.7884514574236712,2.6960716640612143,29043.555323115634,1627759,False,2.424,2.799,7271317.0
Javon Small,-0.796804516149973,0.2441899091123219,-1.2516696140744354,-0.12115420606994382,0.16778352702613908,0.19756058815612665,-0.5845653491483458,0.3823006841944824,-1.049404949120572,0.21067518881214053,-0.3017601497438238,8.230180786702265,3116.693390529934,1642914,False,0.414,0.829,1242972.0
Kobe Sanders,-0.8069998583119583,-0.550122627286292,-0.3263400485244411,-0.6058694939777429,-0.06779666908510874,0.12354353577655967,-0.5975339934736783,-0.3537999261764057,0.624993871125643,0.06946281749877481,0.3269408116406882,6.6357223600347774,4794.678920700673,1642920,False,0.255,0.308,765769.0
Spencer Dinwiddie,-0.8200089751734785,-0.16739490580907523,-0.6094035236366491,-0.23837778888550745,0.6647397558071554,-0.5937568727307232,0.3384218485990495,-0.6617654648292134,-0.2860599074064851,-0.04321054572775418,-0.8768424891592663,3.805795379803412,14575.46015406735,203915,False,,,
Paolo Banchero,-0.8203678825324109,-0.11755392225426381,-0.44380871298552704,-0.0154297032502701,0.00892263252393883,-0.11104685152793255,-0.4118321824988889,0.14082102586744485,-0.17279755635408298,-0.25900524729262,-0.13410074949063183,3.0538507446988357,22636.901560864688,1631094,False,2.355,2.682,7065891.0
Khris Middleton,-0.8226006420297771,0.5724568479711003,-1.1554278172819008,0.0687058207018913,0.4058770337096269,0.09787399355958215,-0.6010336745108509,-0.4672630566237425,-0.08713108614730736,-0.23962967271897662,-0.05064311550184081,3.639428517699751,15938.53153353003,203114,False,0.762,1.0074193548387096,2285793.0
Julian Phillips,-0.8290413499502405,-0.6262231466560159,-0.3982204917327493,-0.0964576316281513,-0.1577857437443641,-0.37197977128350046,0.5458730075335184,0.038931968234117695,-0.9830254675003854,0.1954022884385247,-1.4738590142941324,6.490811926400295,5010.892102940314,1641763,False,0.022,0.03887234042553192,66398.0
Devonte' Graham,-0.8366088545985213,-0.8188433780770925,-0.16708557702647198,-0.8753250552262437,0.28236449821308224,-0.22588282106393096,-0.1992531427329764,0.1313232266719302,-0.09915566096542577,0.14932010050504319,0.0886492428556557,6.50857688982705,4983.585942412326,1628984,False,,,
Derrick Rose,-0.8504989912567612,-1.6460888046106095,0.23288812827654187,-1.1574323803978361,-0.019631350467776046,-0.4690250737449972,0.5929132905892117,0.028893757027197514,-0.3889189193398674,0.5627016850773064,-0.8486815865254431,9.335928619974085,2422.1473312031717,201565,False,,,
Victor Oladipo,-0.8580417080856865,-0.995039279288939,0.06292167606916482,-0.6229764739873472,0.033486180681988505,-0.40554898598358025,-0.6490580012881121,0.47351301712348703,0.23846666023378987,0.07407589513408774,0.33991687205568516,8.926727255602378,2649.2896471602903,203506,False,,,
Jaime Jaquez Jr.,-0.8661638107369701,0.18698878488622192,-0.916872648661075,-0.41127346516417423,0.4528914429380317,0.14537080711236447,0.2190096372168782,-0.6675174264864717,-0.46836485939148137,-0.1362799469621171,-0.5376200358275569,3.7522522360969264,14994.390148585018,1631170,False,2.509,2.744,7528190.0
Cam Spencer,-0.8840322676107407,0.3372075681363714,-1.0458937112613182,0.5128743383370575,0.6509806319846202,-0.8266474021853064,-0.2214711855858829,0.03189520095155993,-0.8563177266269953,-0.1753461244857939,-1.0000892958761216,5.58698679562555,6763.377784039485,1642285,False,1.443,1.643,4328844.0
Nikola Jovic,-0.8969876345351234,-1.4811775910747969,0.42194790920141645,-0.17887648689539326,-0.03687539786245636,-1.2654257063169472,1.3485835700418605,-0.07882652105746588,-0.8478091397829781,0.16224204733825698,-2.2289367650198475,5.150447296277465,7958.346051272214,,True,,,
Micah Peavy,-0.89833382014651,-0.7640116393335448,-0.6256629623108484,-1.2097490264856836,0.07687137940979105,0.3688660077423478,-0.37514788811880817,0.024937562353466693,-0.2754526365455069,0.4913407814978833,0.19522231296009862,7.999216873747941,3299.305326045146,1642877,False,0.648,0.871,1943896.0
Juan Toscano-Anderson,-0.9004534405690933,-1.0935094333194182,0.07158061799991773,-0.36774824272561235,-0.16612338685801342,-0.5596378037357923,0.0849175748662476,-0.016887972741476034,0.0035510158751461685,0.12147537475040726,-0.7390981474601356,9.158521133872755,2516.9825961626375,1629308,False,,,
Talen Horton-Tucker,-0.9016186490260698,-0.6465528666092712,-0.31485638110154246,-0.5223059849242082,0.3560471859312661,-0.48029406761632915,0.3457976977715661,-0.3272084602446055,-0.3334456186285031,0.0597905986847439,-0.7849009605581716,5.344283764209848,7391.519009366272,1629659,False,,,
Jake LaRavia,-0.9042011033807947,0.18199816340641994,-1.1852952453173027,-0.03348129690542195,-0.5138577116157692,0.729337171927611,-0.928294061254989,0.463054041657561,-0.7200552257198747,0.09909597853008811,-0.04152172375047192,4.033201626717754,12978.29802385425,1631222,False,2.115,2.115,6345419.0
Craig Porter,-0.9079190556152797,-0.5030744346158047,-0.4337404281490695,-1.1614870031015196,-0.01911840546541159,0.6775309739511266,-0.4340206000516873,-0.0414954885297653,0.041775660432383115,0.0288958071495945,0.6586927403883329,5.650040398636661,6613.230700495684,1641854,False,1.077,1.401,3229594.0
Tre Jones,-0.9081185924281325,-0.36602532096123913,-0.46807640224086167,-0.3910670546231659,0.7663751516666677,-0.741333418004741,-0.3206512359326271,0.13741521923904482,-0.28484038554727936,-0.07401686922603168,-0.1223834326463078,3.6242831918057488,16071.94565555008,,True,,,
Dominick Barlow,-0.9082175541354279,-1.5270388839011264,0.27272561329752465,-1.3303151939441233,-0.1577229519288933,-0.03900073802810976,0.655103866844788,0.2640699136941694,-0.6464481672414328,0.34609571646817383,-0.5791019435042666,4.926340947901891,8698.95074566482,,True,,,
Justin Champagnie,-0.9085231879261453,0.13716221186025046,-1.1099354835306143,-0.6113748541536108,-0.13204628875976154,0.8805833547736228,-0.16601741553294477,-0.20345234802815831,-0.7404657199695114,0.06425008374421859,-0.19538100198380837,4.797622630345253,9171.971907913394,1630551,False,0.651,0.785,1954069.0
Jalen Pickett,-0.9183428781654983,-1.141360030146398,0.2034978063862712,-1.2052868707555051,0.6974445253597561,-0.6335176847506491,0.9084852459643996,-0.5343344001863753,-0.17065303939175305,0.019519345594628423,-0.6410605989690213,6.580886273669417,4874.756653463855,1629618,False,0.426,0.698,1277604.0
Miles Bridges,-0.9211142085662385,-0.4467010914175473,-0.5109385558810402,-0.09020022132890165,0.45106783664558087,-0.8075687067342265,0.35622557974585556,-0.6632544589809902,-0.2039096766459055,0.036525438732349036,-1.2236650057155414,3.155528667470375,21201.59802780173,1628970,False,1.59,1.716,4770797.0
John Collins,-0.9375009947686181,-0.8708033879963923,0.0986319455287692,-0.6452924326482167,-0.6737866815081894,0.4482757261600136,0.46163136014495704,-0.6426280469843365,0.27962863236814867,-0.165329552300995,-0.5885103699643637,3.3782657624262957,18498.02696437954,1628381,False,1.223,1.453,3668495.0
Lindy Waters III,-0.9438117369394495,-1.0309134313343267,-0.39984644486125165,-1.004658968998504,0.19242546070061517,-0.218679923036438,0.09129196385392094,-0.03644384219918584,-0.4546945665159868,0.4869481392561289,-0.5173928710509954,6.76999013959733,4606.135254764853,1630322,False,0.032,0.065,95305.0
Ryan Kalkbrenner,-0.9447616508673481,-1.9617269082881483,0.735103928138007,-1.1580184888038778,-0.7291342031463314,-0.07457421633793937,1.2325137567872355,-0.600987159389522,0.10357733074029335,0.2818613292827933,-1.3011182481334993,6.3637454042867585,5213.113634218929,1641750,False,2.205,2.658,6613696.0
Isaac Okoro,-0.9463303615149599,-0.23316321343254232,-0.5599952431951891,0.27188702017263794,0.16339907130373338,-0.6684493049089136,-0.5154681280683236,-0.3006266733617866,0.2560995582349212,-0.15317190488722843,-0.5495773487320457,3.46543416913182,17579.32317479208,1630171,False,0.608,0.792,1825498.0
Quinten Post,-0.9497732909099984,-1.4937138025677787,0.2888242692060945,-1.4725846087609291,0.007260677165471331,-0.028389870972320916,0.30034828325687246,-0.23097475502990197,0.21945074097912404,0.25511624245168585,-0.03265320785762754,5.849827906101014,6169.183228540467,1642366,False,0.882,1.096,2646393.0
DeMar DeRozan,-0.968324647150303,0.9913499468618155,-1.6709812122456877,0.566314202002042,1.205541514391937,-0.7805057695321634,-1.5727689457773504,-0.22490215548384046,0.12668988901550302,-0.2886933817664308,0.3268234783914361,2.7804793975042266,27306.95510986203,201942,False,5.089,5.491,15268364.0
Terance Mann,-0.9699316966694301,0.1838339007124423,-0.9940371444915403,-0.4008324892848703,0.4182409892725686,0.16642540072474402,-0.34835216280689707,-0.40315238640970186,-0.24253259527494136,-0.1597284528903321,-0.06101859168733065,3.466066264165808,17572.72894594592,1629611,False,0.671,0.873,2012139.0
Josh Minott,-0.9714548312293572,-0.7770428164281236,-0.06690889527334043,-0.6226435965484608,0.048333175327095634,-0.20273239520675834,-0.4459918831113573,0.27638687518258936,0.1026961126554275,-0.12750311952789317,0.22468376795835415,7.283536472403186,3979.498449249918,1631169,False,0.363,0.6076734693877551,1089279.0
Ariel Hukporti,-0.9797590391339664,-1.5489256953508908,0.15006176840255303,-1.503880918826229,-0.027790501596362108,-0.01725427492829952,0.425969042041304,-0.28670509393749105,0.010797820298740109,0.41910488781437116,-0.32095205016341255,9.023800568649861,2592.6030166357173,,True,,,
Ben Sheppard,-0.9888469173750585,-0.28315470252574787,-0.6761573717286279,-1.1133188472323694,0.7368133000873535,0.09335084461926808,-0.6692183189527439,-0.31970133770214854,0.31276228492626446,-0.029534843120682774,0.8232250919307375,4.381897050527522,10994.851796921417,1641767,False,-0.049,-0.063,-146627.0
Danuel House Jr.,-0.9987316961527184,-0.8787975444281414,-0.0914686039777364,-0.5617953633573942,0.10881413549745797,-0.4258163165682052,-0.359348896294546,0.18886652999614742,0.0790137623206622,-0.028465547746840625,-0.049121888753937554,7.921122606442771,3364.6453473891797,1627863,False,,,
Kemba Walker,-1.0398732432873579,-0.6260089300626537,-0.40809385810401444,-0.6625698285429356,0.27982842853952977,-0.24326753005924795,-0.26999183791686143,-0.05952470664426477,-0.07857731354288819,-0.005770455120689633,-0.10154112170687113,9.830400442624786,2184.6149340056095,202689,False,,,
Harrison Barnes,-1.039890812171873,0.40700118208617797,-1.4238278945726137,-0.04645387297182696,0.6084302691796937,-0.1549752141216888,-1.2798048840813834,-0.2759793836481657,0.1319563731569353,-0.023064099685437434,0.3094320445667745,2.935462799895959,24499.65419067516,203084,False,1.787,1.903,5360668.0
Kel'el Ware,-1.0403426967500684,-0.6427306579720923,-0.783155422143529,-0.923887203666889,-0.42484268155035904,0.7059992272451557,0.3403145446271167,-0.4320687422630945,-0.6914012245075511,0.3855433833655528,-0.842313421075849,4.588310047848723,10027.961587803009,1642276,False,1.636,1.7419999999999998,4908377.0
Daniel Theis,-1.0421533355076398,-1.0233754025904194,0.094011901156068,-1.2276282713043927,0.3666193296576851,-0.1623664609437118,0.13327081316493464,-0.06065254760153069,0.021393635592664058,-0.11278983407328846,0.1649939567051067,6.104836141341031,5664.540509144987,,True,,,
Cooper Flagg,-1.051142923464347,-1.0187501420905207,-0.024491012366367804,-1.1135185961586873,0.40317950634578964,-0.30841105227762317,-0.15986490169626408,-0.23812280409625983,0.3734966934261561,-0.007901769007458537,0.23014234339806275,4.989230091654805,8480.994362025962,1642843,False,3.149,3.688,9445562.0
Zach Collins,-1.0561161778909778,-1.4430955371509084,0.3588971094113852,-1.0319458047776824,-0.4096507154921501,-0.0014990168810760443,0.23436534032789183,-0.503179977770608,0.6277117468541014,0.02808224984854535,-0.28661796328973277,5.097134492755349,8125.716747517046,1628380,False,0.032,0.265,97039.0
Reggie Bullock,-1.0591690358447412,-0.9376270699440263,-0.023049523365637647,-0.4913437436461654,0.43016869989638556,-0.8764520261942466,0.034566635726763675,-0.2285296582610761,0.17091349916867477,-0.09849244253507727,-0.5038994853902623,5.54939486962342,6855.291259601985,203493,False,,,
Tony Bradley,-1.0598507176837293,-1.4198042866153586,0.20384297936504592,-1.7186931535241698,-0.18126063403449233,0.4801495009433036,-0.36908426734680283,-0.08836984571071702,0.6612970924225657,0.15611058956658352,0.87181611362066,8.12419234805939,3198.5431233346035,,True,,,
Royce O'Neale,-1.0634201559114485,-0.7949480502614464,0.030871508214299237,0.361356709696346,0.08316022193545755,-1.23946498189325,0.4094639835518107,-0.24672505634026182,-0.13186741899724963,-0.2993436138643013,-1.534897235295304,3.019726095853525,23151.501375136562,1626220,False,-0.188,-0.197,-563348.0
Isaiah Jackson,-1.0667143737765579,-0.42006712382811107,-0.5706817364591447,-0.5735449517340467,-0.38352981827828814,0.5370076461842238,-0.22595574353675177,0.2136388796869768,-0.5583648726093697,-0.07596551348930214,-0.19124816501645725,5.591569950172919,6752.204130134429,,True,,,
Kyle Anderson,-1.074552549968279,-2.376319305173554,1.088646414793478,-1.7230535734549872,0.14292719133169968,-0.7961929230502666,0.4647771421739481,0.7964389974472739,-0.1725697248277441,0.21312034041179695,-0.02939645909903707,3.7966557971999175,14645.73820424932,203937,False,0.022,0.041790697674418606,65684.0
Ricky Rubio,-1.0758547073683742,-1.842486610730952,0.4414624291985805,-1.7008181895695167,0.13844547520018663,-0.28011389636162204,-0.1657160010793791,0.39552672304989683,0.2116517072280627,0.32516947416399744,0.4655100091165241,8.862334894731658,2687.9302139451256,,True,,,
Larry Nance Jr.,-1.0794602815040628,-1.9258649786701678,0.9397534362991189,-1.3299776450901573,-0.45768799642385133,-0.1381993371561592,-0.6211233807755265,0.8707707454938673,0.6901060715807781,-0.09334873913301389,0.9649894834946349,5.074719543641401,8197.635148945654,1626204,False,0.134,0.323,402328.0
Bryn Forbes,-1.1082520007134473,-0.5302115586506702,-0.7435086306326619,-0.3359815595954587,-0.03127691503424539,-0.16295308402096603,-0.5457034033834888,-0.0740564644355456,-0.12374876281362757,0.16546818856988477,-0.3920352263043846,9.209442459034367,2489.1656852774618,1627854,False,,,
Jaxson Hayes,-1.1265130716731533,-1.8671187900036392,0.4544878286277402,-1.310699527710859,-0.3055661699049117,-0.25085309238786846,0.3744785622316583,0.0828305051266047,-0.0028212387305228473,0.28611788970274565,-0.4764099958966983,4.210959921150051,11905.583004801345,1629637,False,0.961,1.194,2882060.0
Eric Gordon,-1.1451662593105765,-0.6381958110982042,-0.4747677108614726,0.5690672654126452,-0.6498915103440908,-0.5573715661667586,-0.006375464013135285,-0.2316584710271015,-0.23673377582123584,-0.03220273735089951,-1.6756553233591867,4.551729734091538,10189.659490914988,201569,False,-0.001,-0.01,-2296.0
Nah'Shon Hyland,-1.164171960188793,-0.5591109457526514,-0.5036819997070884,-0.06428001485828688,0.14710745136536144,-0.641938382259726,-0.8968434446723985,0.41514066509222963,-0.021979220126919493,-0.1013790147290532,-0.10166948592905445,4.918375061613553,8727.154168214483,,True,,,
Xavier Tillman,-1.1748914620523276,-2.5041518541967878,0.9523775755116639,-2.306152657522311,-0.25012142404752036,0.052122227373043305,-0.47093175322262143,0.9047732212534011,0.5185361074808843,0.3768828166327962,1.2253101320598083,5.904730368840494,6055.059475366316,1630214,False,0.044,0.12040000000000001,132340.0
Thomas Bryant,-1.193192472058122,-1.0965092815865103,-0.11083144291514524,-0.8710540822308359,0.10642736675503572,-0.3318825661107102,0.2613477090215385,-0.07267309381920234,-0.2995060581174814,0.01414825244353346,-0.5976343512923582,4.991385503330309,8473.647524764769,1628418,False,0.633,0.865,1899843.0
Saddiq Bey,-1.1937107552614545,0.3928176689127697,-1.3534594581928716,-0.40983860644820747,0.6580900544032265,0.14456622095775062,-0.9054665660307795,-0.3212914608315417,-0.12670143133055062,-0.23306896598135263,0.35466338319888485,3.4427687484273424,17811.385703893953,1630180,False,1.28,1.458,3839743.0
Peyton Watson,-1.2062738415953995,-0.5365036790194173,-0.5117053350351377,0.14450427219389522,-0.06283724056360951,-0.6181707106497031,0.7106499007192701,-0.09634288960835115,-1.1260123461460567,-0.1580648275408445,-1.9033631869677206,4.021163380708215,13056.219801130992,1631212,False,0.395,0.599,1184248.0
Tre Johnson,-1.2120408879750961,-0.6371037010085577,-0.6843320468294429,-0.9651393011331995,0.545297662027384,-0.21726206190274225,-0.03960554168276695,-0.2994587025420243,-0.3452678026046517,0.10939485986290443,-0.31669090502203423,6.320901213167276,5284.187888890214,1642848,False,0.06,0.084,180797.0
Santi Aldama,-1.224821716219972,-0.15556484153830893,-0.9358361455659548,-0.1316299961158598,0.1022311673682034,-0.12616601279065254,-0.5579251678121737,-0.18453415624786265,-0.1933768215059185,-0.13342072911570813,-0.4018458231762303,3.8860619055317405,13979.593733037562,1630583,False,0.312,0.596,937275.0
Khem Birch,-1.2434217375663437,-0.9184826446857537,-0.08296517695204819,-1.4596277463477112,0.14776399827264305,0.3933811033893144,-0.4153000022214965,0.07092106829846702,0.2614137569709813,-0.24197391592854167,0.8734799269314057,10.075875529852043,2079.4430123399725,203920,False,,,
Dennis Schroder,-1.2476219950848269,-0.7899775673165466,-0.5327480708544235,-0.18727099861343888,0.2894045183124507,-0.8921110870155583,0.3311690371915269,-0.2542385149564018,-0.6096785930895486,0.07510364308614315,-1.4666236767490581,3.0578956247329625,22577.05503906025,,True,,,
Justin Holiday,-1.2595245802759876,-1.4788849262557737,0.0577700910206419,-1.1148841984766327,0.37638353083870163,-0.7403842586178426,0.2801111586130265,0.05741599825732583,-0.27975706584971044,0.16159025495914436,-0.5863417953715255,6.0066632023010165,5851.2356409998,203200,False,,,
Jaylon Tyson,-1.2716144608416025,-0.5303675721830343,-0.9026033224091984,-0.5285887877475983,-0.3423956234746416,0.3406168390392056,-0.3197818904057465,-0.09056288818579138,-0.4922585438176605,0.16135643375063036,-0.5846002164388878,5.071209502539049,8208.986431842597,1642281,False,0.179,0.226,537118.0
Sidy Cissoko,-1.2735807593013173,-2.060735715014648,0.377204398460341,-1.217538868423329,-0.4340976137217409,-0.40909923286957806,0.022378340298592245,0.6582806606792606,-0.30345460251751183,0.4099505572529898,-0.4883707884295701,5.941017774299815,5981.272936494508,1631321,False,0.098,0.108,295466.0
Andrew Nembhard,-1.2772653940826932,-0.8043017552076157,-0.46720076975165226,-0.3582785172182147,0.33183181138799167,-0.7778550493773927,-0.4131904044261813,0.13030575219133,-0.18431611751680096,-0.005762869123425274,-0.500033603314872,3.262424411908751,19834.98097827298,1629614,False,1.032,1.485,3097157.0
Danilo Gallinari,-1.281154592513582,0.019926549773968127,-0.926429989366849,0.29294143375654164,0.3886571956888956,-0.6616720796714691,-0.2966635477904292,-0.37931437139287877,-0.250452070183541,-0.3746511529207013,-0.9027813255589933,7.45113243817,3802.4968637568263,,True,,,
Klay Thompson,-1.2852445630775764,-0.7242446856635305,-0.6394732972175767,-0.5567369449145918,0.08559654578089682,-0.2531042865298355,0.8527482726869137,-1.0702604902895334,-0.421961079614957,0.07847341980353084,-1.6597293106534292,3.2930025788217345,19468.515627908026,202691,False,-0.166,-0.197,-496510.0
Shaedon Sharpe,-1.2910976584801654,-0.23333196867409697,-0.9320329655674584,0.15061379902057087,-0.17705383966451554,-0.2068919280301523,-0.7672987055603573,-0.10029105140406396,-0.06444320860303716,-0.12573272423861015,-0.5486800277017689,3.757131656461471,14955.466019544816,,True,,,
Markelle Fultz,-1.30770267669814,-1.4676113476085741,0.07159323681216698,-1.1914554554452408,-0.07551283220061976,-0.20064305996271362,-0.3700026411126072,0.26875945367235393,0.17283642425242027,0.08831543409826703,0.16543998576144084,6.365940219016343,5209.399600238892,1628365,False,-0.002,-0.025,-4605.0
Tim Hardaway Jr.,-1.3192740172453656,0.24247003097364384,-1.512603147273285,0.195401266598985,0.6497751515482747,-0.6027063871736158,-0.6531439141361944,-0.3525594055090933,-0.5068998276279972,-0.04914090094572443,-0.8123904687624317,3.034594738791138,22925.293218067374,203501,False,0.568,0.583,1705391.0
Kyshawn George,-1.3200755874237733,-1.412040571030662,-0.07404186236501431,-0.9568548926655998,-0.5454416899033083,0.09025601153824606,0.834266816941487,-0.08639663867394679,-0.8219120406325545,0.16600684597190307,-1.3634943576715637,4.726139039724009,9451.475331555157,1642273,False,0.124,0.213,373401.0
